 TIME                    	COP_theoretical_Cool     	COP_theoretical_Heat     	PL_Percent_Cool          	PL_Percent_Heat          	
  +7.8340000000000000E+03	  +7.8099289402483833E-03	  +4.7579055110455686E+00	  +0.0000000000000000E+00	  +2.3014015925429634E-01	
  +7.8350000000000000E+03	  +7.8099382929254068E-03	  +6.3281633033051366E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8360000000000000E+03	  +7.8099477005064491E-03	  +6.3281529717652404E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8370000000000000E+03	  +7.8099571629866721E-03	  +6.3281425799342813E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8380000000000000E+03	  +7.8099666803612064E-03	  +6.3281321278176039E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8390000000000000E+03	  +7.8099762526251584E-03	  +6.3281216154205877E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8400000000000000E+03	  +7.8099858797735996E-03	  +6.3281110427486379E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8410000000000000E+03	  +7.8099955618015802E-03	  +6.3281004098071948E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8420000000000000E+03	  +7.5476619567687546E+00	  +6.3280897166017288E-03	  +3.5516041062515274E-01	  +0.0000000000000000E+00	
  +7.8430000000000000E+03	  +7.8100150904762047E-03	  +6.3280789631377414E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8440000000000000E+03	  +7.8100249371128010E-03	  +6.3280681494207640E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8450000000000000E+03	  +7.8100348386088425E-03	  +6.3280572754563615E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8460000000000000E+03	  +7.8100447949592360E-03	  +4.7578987397170263E+00	  +0.0000000000000000E+00	  +2.3014655129225500E-01	
  +7.8470000000000000E+03	  +7.8100548061588579E-03	  +6.3280353468076842E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8480000000000000E+03	  +7.8100648722025578E-03	  +6.3280242921346921E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8490000000000000E+03	  +7.8100749930851594E-03	  +6.3280131772368358E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8500000000000000E+03	  +7.8100851688014524E-03	  +6.3280020021198348E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8510000000000000E+03	  +7.8100953993462049E-03	  +6.3279907667894379E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8520000000000000E+03	  +7.8101056847141520E-03	  +6.3279794712514242E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8530000000000000E+03	  +7.8101160249000028E-03	  +6.3279681155116061E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8540000000000000E+03	  +7.8101264198984360E-03	  +6.3279566995758253E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8550000000000000E+03	  +7.8101368697041079E-03	  +6.3279452234499545E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8560000000000000E+03	  +7.8101473743116380E-03	  +6.3279336871398979E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8570000000000000E+03	  +7.8101579337156264E-03	  +6.3279220906515910E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8580000000000000E+03	  +7.8101685479106371E-03	  +4.7578915059120126E+00	  +0.0000000000000000E+00	  +2.3015337949110329E-01	
  +7.8590000000000000E+03	  +7.8101792168912103E-03	  +6.3278987171641191E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8600000000000000E+03	  +7.8101899406518580E-03	  +6.3278869401769793E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8610000000000000E+03	  +7.8102007191870639E-03	  +6.3278751030356375E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8620000000000000E+03	  +7.8102115524912811E-03	  +6.3278632057461844E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8630000000000000E+03	  +7.8102224405589386E-03	  +6.3278512483147401E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8640000000000000E+03	  +7.8102333833844325E-03	  +6.3278392307474559E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8650000000000000E+03	  +7.8102443809621343E-03	  +6.3278271530505152E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8660000000000000E+03	  +7.8102554332863854E-03	  +6.3278150152301328E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8670000000000000E+03	  +7.8102665403515011E-03	  +6.3278028172925500E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8680000000000000E+03	  +7.5478575308161622E+00	  +6.3277905592440441E-03	  +3.5515358098777738E-01	  +0.0000000000000000E+00	
  +7.8690000000000000E+03	  +7.8102889186814402E-03	  +6.3277782410909207E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8700000000000000E+03	  +7.8103001899347503E-03	  +4.7578838099982503E+00	  +0.0000000000000000E+00	  +2.3016064342256157E-01	
  +7.8710000000000000E+03	  +7.8103115159058991E-03	  +6.3277534244962023E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8720000000000000E+03	  +7.8103228965890606E-03	  +6.3277409260673739E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8730000000000000E+03	  +7.8103343319783775E-03	  +6.3277283675594624E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8740000000000000E+03	  +7.8103458220679682E-03	  +6.3277157489789286E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8750000000000000E+03	  +7.8103573668519225E-03	  +6.3277030703322657E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8760000000000000E+03	  +7.8103689663242990E-03	  +6.3276903316259944E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8770000000000000E+03	  +7.8103806204791338E-03	  +6.3276775328666686E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8780000000000000E+03	  +7.8103923293104264E-03	  +6.3276646740608733E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8790000000000000E+03	  +7.8104040928121564E-03	  +6.3276517552152229E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8800000000000000E+03	  +7.8104159109782705E-03	  +6.3276387763363650E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8810000000000000E+03	  +7.8104277838026903E-03	  +6.3276257374309756E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8820000000000000E+03	  +7.8104397112793060E-03	  +4.7578756523671544E+00	  +0.0000000000000000E+00	  +2.3016834263092897E-01	
  +7.8830000000000000E+03	  +7.8104516934019829E-03	  +6.3275994795674671E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8840000000000000E+03	  +7.8104637301645548E-03	  +6.3275862606228563E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8850000000000000E+03	  +7.8104758215608305E-03	  +6.3275729816787323E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8860000000000000E+03	  +7.8104879675845893E-03	  +6.3275596427419247E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8870000000000000E+03	  +7.8105001682295836E-03	  +6.3275462438192988E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8880000000000000E+03	  +7.8105124234895355E-03	  +6.3275327849177448E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8890000000000000E+03	  +7.8105247333581400E-03	  +6.3275192660441877E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8900000000000000E+03	  +7.8105370978290645E-03	  +6.3275056872055830E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8910000000000000E+03	  +7.8105495168959461E-03	  +6.3274920484089172E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8920000000000000E+03	  +7.8105619905524002E-03	  +6.3274783496612055E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8930000000000000E+03	  +7.8105745187920057E-03	  +6.3274645909694952E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8940000000000000E+03	  +7.5480796609290106E+00	  +6.3274507723408658E-03	  +3.5514582411345819E-01	  +0.0000000000000000E+00	
  +7.8950000000000000E+03	  +7.8105997389948658E-03	  +6.3274368937824262E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8960000000000000E+03	  +7.8106124309451457E-03	  +6.3274229553013147E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8970000000000000E+03	  +7.8106251774526288E-03	  +6.3274089569047036E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8980000000000000E+03	  +7.8106379785107564E-03	  +6.3273948985997953E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.8990000000000000E+03	  +7.8106508341129451E-03	  +6.3273807803938212E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9000000000000000E+03	  +7.8106637442525795E-03	  +6.3273666022940437E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9010000000000000E+03	  +7.8106767089230192E-03	  +6.3273523643077581E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9020000000000000E+03	  +7.8106897281175931E-03	  +6.3273380664422892E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9030000000000000E+03	  +7.8107028018296028E-03	  +6.3273237087049915E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9040000000000000E+03	  +7.8107159300523244E-03	  +6.3273092911032532E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9050000000000000E+03	  +7.8107291127790020E-03	  +6.3272948136444901E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9060000000000000E+03	  +7.8107423500028564E-03	  +4.7578579536371608E+00	  +0.0000000000000000E+00	  +2.3018504491855118E-01	
  +7.9070000000000000E+03	  +7.8107556417170744E-03	  +6.3272656791857141E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9080000000000000E+03	  +7.8107689879148194E-03	  +6.3272510222006908E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9090000000000000E+03	  +7.8107823885892264E-03	  +6.3272363053886197E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9100000000000000E+03	  +7.8107958437333988E-03	  +6.3272215287570729E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9110000000000000E+03	  +7.8108093533404152E-03	  +6.3272066923136519E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9120000000000000E+03	  +7.8108229174033280E-03	  +6.3271917960659894E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9130000000000000E+03	  +7.8108365359151558E-03	  +6.3271768400217495E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9140000000000000E+03	  +7.8108502088688938E-03	  +6.3271618241886266E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9150000000000000E+03	  +7.8108639362575085E-03	  +6.3271467485743445E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9160000000000000E+03	  +7.8108777180739370E-03	  +6.3271316131866600E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9170000000000000E+03	  +7.8108915543110887E-03	  +6.3271164180333595E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9180000000000000E+03	  +7.8109054449618451E-03	  +4.7578484134396906E+00	  +0.0000000000000000E+00	  +2.3019404694940596E-01	
  +7.9190000000000000E+03	  +7.8109193900190617E-03	  +6.3270858484612107E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9200000000000000E+03	  +7.8109333894755629E-03	  +6.3270704740580894E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9210000000000000E+03	  +7.5483383571458402E+00	  +6.3270550399208043E-03	  +3.5513679050593822E-01	  +0.0000000000000000E+00	
  +7.9220000000000000E+03	  +7.8109615515575834E-03	  +6.3270395460572988E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9230000000000000E+03	  +7.8109757141686153E-03	  +6.3270239924755412E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9240000000000000E+03	  +7.8109899311499548E-03	  +6.3270083791835329E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9250000000000000E+03	  +7.8110042024942886E-03	  +6.3269927061893093E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9260000000000000E+03	  +7.8110185281942759E-03	  +6.3269769735009316E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9270000000000000E+03	  +7.8110329082425453E-03	  +6.3269611811264921E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9280000000000000E+03	  +7.8110473426316988E-03	  +6.3269453290741191E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9290000000000000E+03	  +7.8110618313543103E-03	  +6.3269294173519640E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9300000000000000E+03	  +7.8110763744029272E-03	  +6.3269134459682155E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9310000000000000E+03	  +7.8110909717700669E-03	  +4.7578375592409126E+00	  +0.0000000000000000E+00	  +2.3020428796286910E-01	
  +7.9320000000000000E+03	  +7.8111056234482206E-03	  +6.3268813242488313E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9330000000000000E+03	  +7.8111203294298484E-03	  +6.3268651739297214E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9340000000000000E+03	  +7.8111350897073868E-03	  +6.3268489639820681E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9350000000000000E+03	  +7.8111499042732404E-03	  +6.3268326944142111E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9360000000000000E+03	  +7.8111647731197902E-03	  +6.3268163652345178E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9370000000000000E+03	  +7.8111796962393835E-03	  +6.3267999764513930E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9380000000000000E+03	  +7.8111946736243460E-03	  +6.3267835280732638E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9390000000000000E+03	  +7.8112097052669719E-03	  +6.3267670201085958E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9400000000000000E+03	  +7.8112247911595253E-03	  +6.3267504525658805E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9410000000000000E+03	  +7.8112399312942485E-03	  +6.3267338254536397E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9420000000000000E+03	  +7.8112551256633508E-03	  +6.3267171387804289E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9430000000000000E+03	  +7.8112703742590165E-03	  +4.7578270614647673E+00	  +0.0000000000000000E+00	  +2.3021419178272984E-01	
  +7.9440000000000000E+03	  +7.8112856770733994E-03	  +6.3266835867854653E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9450000000000000E+03	  +7.8113010340986264E-03	  +6.3266667214809747E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9460000000000000E+03	  +7.8113164453267984E-03	  +6.3266497966500352E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9470000000000000E+03	  +7.5486143649394339E+00	  +6.3266328123013551E-03	  +3.5512715258426669E-01	  +0.0000000000000000E+00	
  +7.9480000000000000E+03	  +7.8113474303602350E-03	  +6.3266157684436723E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9490000000000000E+03	  +7.8113630041495592E-03	  +6.3265986650857539E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9500000000000000E+03	  +7.8113786321099450E-03	  +6.3265815022364004E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9510000000000000E+03	  +7.8113943142333556E-03	  +6.3265642799044406E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9520000000000000E+03	  +7.8114100505117228E-03	  +6.3265469980987353E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9530000000000000E+03	  +7.8114258409369489E-03	  +6.3265296568281743E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9540000000000000E+03	  +7.8114416855009109E-03	  +6.3265122561016801E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9550000000000000E+03	  +7.8114575841954585E-03	  +4.7578161048638083E+00	  +0.0000000000000000E+00	  +2.3022452751725264E-01	
  +7.9560000000000000E+03	  +7.8114735370124113E-03	  +6.3264772763167287E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9570000000000000E+03	  +7.8114895439435634E-03	  +6.3264596972762675E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9580000000000000E+03	  +7.8115056049806791E-03	  +6.3264420588158635E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9590000000000000E+03	  +7.8115217201154960E-03	  +6.3264243609445908E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9600000000000000E+03	  +7.8115378893397229E-03	  +6.3264066036715551E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9610000000000000E+03	  +7.8115541126450427E-03	  +6.3263887870058924E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9620000000000000E+03	  +7.8115703900231070E-03	  +6.3263709109567679E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9630000000000000E+03	  +7.8115867214655441E-03	  +6.3263529755333775E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9640000000000000E+03	  +7.8116031069639501E-03	  +6.3263349807449491E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9650000000000000E+03	  +7.8116195465098969E-03	  +6.3263169266007391E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9660000000000000E+03	  +7.8116360400949277E-03	  +6.3262988131100369E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9670000000000000E+03	  +7.8116525877105544E-03	  +4.7578046899977782E+00	  +0.0000000000000000E+00	  +2.3023529451687827E-01	
  +7.9680000000000000E+03	  +7.8116691893482656E-03	  +6.3262624081264606E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9690000000000000E+03	  +7.8116858449995196E-03	  +6.3262441166523145E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9700000000000000E+03	  +7.8117025546557504E-03	  +6.3262257658691342E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9710000000000000E+03	  +7.8117193183083579E-03	  +6.3262073557863582E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9720000000000000E+03	  +7.8117361359487207E-03	  +6.3261888864134608E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9730000000000000E+03	  +7.5489166584990253E+00	  +6.3261703577599422E-03	  +3.5511659702843446E-01	  +0.0000000000000000E+00	
  +7.9740000000000000E+03	  +7.8117699331580704E-03	  +6.3261517698353338E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9750000000000000E+03	  +7.8117869127096720E-03	  +6.3261331226492010E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9760000000000000E+03	  +7.8118039462142528E-03	  +6.3261144162111340E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9770000000000000E+03	  +7.8118210336630516E-03	  +6.3260956505307581E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9780000000000000E+03	  +7.8118381750472742E-03	  +6.3260768256177269E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9790000000000000E+03	  +7.8118553703581039E-03	  +4.7577928174502722E+00	  +0.0000000000000000E+00	  +2.3024649210474160E-01	
  +7.9800000000000000E+03	  +7.8118726195866954E-03	  +6.3260389981324707E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.9810000000000000E+03	  +7.8118899227241729E-03	  +6.3260199955797042E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
