 TIME                    	T_Ground_in              	T_Ground_out             	Lps                      	label                    	
 HOURS              	°C                  	°C                  	lps                 	lps                 	
  +1.3060000000000000E+03	  +1.0479388778256256E+01	  +1.0499388778256256E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3070000000000000E+03	  +1.0478821561273609E+01	  +1.0498821561273608E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3080000000000000E+03	  +1.0478254406632386E+01	  +1.0498254406632386E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3090000000000000E+03	  +1.0477687314624369E+01	  +1.0497687314624368E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3100000000000000E+03	  +1.0477120285541304E+01	  +1.0497120285541303E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3110000000000000E+03	  +1.0476553319674901E+01	  +1.0496553319674900E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3120000000000000E+03	  +1.0475986417316843E+01	  +1.0495986417316843E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3130000000000000E+03	  +1.0475419578758778E+01	  +1.0495419578758778E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3140000000000000E+03	  +1.0474852804292324E+01	  +1.0494852804292323E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3150000000000000E+03	  +1.0474286094209059E+01	  +1.0494286094209059E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3160000000000000E+03	  +1.0473719448800537E+01	  +1.0493719448800537E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3170000000000000E+03	  +1.0473152868358273E+01	  +1.0493152868358273E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3180000000000000E+03	  +1.0472586353173750E+01	  +1.0492586353173749E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3190000000000000E+03	  +1.0472019903538413E+01	  +1.0492019903538413E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3200000000000000E+03	  +1.0471453519743685E+01	  +1.0491453519743684E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3210000000000000E+03	  +1.0470887202080942E+01	  +1.0490887202080941E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3220000000000000E+03	  +1.0470320950841533E+01	  +1.0490320950841532E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3230000000000000E+03	  +1.0469754766316772E+01	  +1.0489754766316771E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3240000000000000E+03	  +1.0469188648797939E+01	  +1.0489188648797938E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3250000000000000E+03	  +1.0468622598576276E+01	  +1.0488622598576276E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3260000000000000E+03	  +1.0468056615942997E+01	  +1.0488056615942996E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3270000000000000E+03	  +1.0467490701189273E+01	  +1.0487490701189273E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3280000000000000E+03	  +1.0466924854606246E+01	  +1.0486924854606245E+01	  +1.6666666666667023E+00	  +0.0000000000000000E+00	
  +1.3290000000000000E+03	  +1.0466359076485023E+01	  +1.0486359076485023E+01	  +1.6666666666667023E+00	  +0.0000000000000000E+00	
  +1.3300000000000000E+03	  +1.0465793367116673E+01	  +1.0485793367116672E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3310000000000000E+03	  +1.0465227726792229E+01	  +1.0485227726792228E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3320000000000000E+03	  +1.0464662155802690E+01	  +1.0484662155802690E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3330000000000000E+03	  +1.0464096654439023E+01	  +1.0484096654439023E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3340000000000000E+03	  +1.0463531222992154E+01	  +1.0483531222992154E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3350000000000000E+03	  +1.0462965861752975E+01	  +1.0482965861752975E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3360000000000000E+03	  +1.0462400571012338E+01	  +1.0482400571012338E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3370000000000000E+03	  +1.0461835351061067E+01	  +1.0481835351061067E+01	  +1.3095238095238375E+00	  +0.0000000000000000E+00	
  +1.3380000000000000E+03	  +1.0461270202189944E+01	  +1.0481270202189943E+01	  +1.3095238095238375E+00	  +0.0000000000000000E+00	
  +1.3390000000000000E+03	  +1.0460705124689714E+01	  +1.0480705124689713E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3400000000000000E+03	  +1.0460140118851086E+01	  +1.0480140118851086E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3410000000000000E+03	  +1.0459575184964734E+01	  +1.0479575184964734E+01	  +1.5476190476190805E+00	  +0.0000000000000000E+00	
  +1.3420000000000000E+03	  +1.0459010323321294E+01	  +1.0479010323321294E+01	  +1.5476190476190805E+00	  +0.0000000000000000E+00	
  +1.3430000000000000E+03	  +1.0458445534211366E+01	  +1.0478445534211366E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3440000000000000E+03	  +1.0457880817925506E+01	  +1.0477880817925506E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3450000000000000E+03	  +1.0457316174754244E+01	  +1.0477316174754243E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3460000000000000E+03	  +1.0456751604988062E+01	  +1.0476751604988062E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3470000000000000E+03	  +1.0456187108917410E+01	  +1.0476187108917410E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3480000000000000E+03	  +1.0455622686832697E+01	  +1.0475622686832697E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3490000000000000E+03	  +1.0455058339024298E+01	  +1.0475058339024297E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3500000000000000E+03	  +1.0454494065782546E+01	  +1.0474494065782546E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3510000000000000E+03	  +1.0453929867397736E+01	  +1.0473929867397736E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3520000000000000E+03	  +1.0453365744160127E+01	  +1.0473365744160127E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3530000000000000E+03	  +1.0452801696359936E+01	  +1.0472801696359936E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3540000000000000E+03	  +1.0452237724287345E+01	  +1.0472237724287345E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3550000000000000E+03	  +1.0451673828232492E+01	  +1.0471673828232491E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3560000000000000E+03	  +1.0451110008485481E+01	  +1.0471110008485480E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3570000000000000E+03	  +1.0450546265336374E+01	  +1.0470546265336374E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3580000000000000E+03	  +1.0449982599075195E+01	  +1.0469982599075195E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3590000000000000E+03	  +1.0449419009991924E+01	  +1.0469419009991924E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3600000000000000E+03	  +1.0448855498376510E+01	  +1.0468855498376509E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3610000000000000E+03	  +1.0448292064518855E+01	  +1.0468292064518854E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3620000000000000E+03	  +1.0447728708708819E+01	  +1.0467728708708819E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3630000000000000E+03	  +1.0447165431236233E+01	  +1.0467165431236232E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3640000000000000E+03	  +1.0446602232390877E+01	  +1.0466602232390876E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3650000000000000E+03	  +1.0446039112462492E+01	  +1.0466039112462491E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3660000000000000E+03	  +1.0445476071740783E+01	  +1.0465476071740783E+01	  +2.5000000000000528E+00	  +0.0000000000000000E+00	
  +1.3670000000000000E+03	  +1.0444913110515413E+01	  +1.0464913110515413E+01	  +2.5000000000000528E+00	  +0.0000000000000000E+00	
  +1.3680000000000000E+03	  +1.0444350229076001E+01	  +1.0464350229076000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3690000000000000E+03	  +1.0443787427712126E+01	  +1.0463787427712125E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3700000000000000E+03	  +1.0443224706713329E+01	  +1.0463224706713328E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3710000000000000E+03	  +1.0442662066369106E+01	  +1.0462662066369106E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3720000000000000E+03	  +1.0442099506968912E+01	  +1.0462099506968912E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3730000000000000E+03	  +1.0441537028802163E+01	  +1.0461537028802162E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3740000000000000E+03	  +1.0440974632158230E+01	  +6.0199999999999996E+00	  -9.9112882181579587E-01	  +0.0000000000000000E+00	
  +1.3750000000000000E+03	  +1.0440412317326444E+01	  +6.0199999999999996E+00	  -9.9125461742956711E-01	  +0.0000000000000000E+00	
  +1.3760000000000000E+03	  +1.0439850084596094E+01	  +1.0459850084596093E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3770000000000000E+03	  +1.0439287934256424E+01	  +1.0459287934256423E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3780000000000000E+03	  +1.0438725866596640E+01	  +1.0458725866596639E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3790000000000000E+03	  +1.0438163881905901E+01	  +1.0458163881905900E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3800000000000000E+03	  +1.0437601980473326E+01	  +1.0457601980473326E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3810000000000000E+03	  +1.0437040162587992E+01	  +1.0457040162587992E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3820000000000000E+03	  +1.0436478428538932E+01	  +1.0456478428538931E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3830000000000000E+03	  +1.0435916778615134E+01	  +1.0455916778615133E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3840000000000000E+03	  +1.0435355213105545E+01	  +1.0455355213105545E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3850000000000000E+03	  +1.0434793732299067E+01	  +1.0454793732299066E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3860000000000000E+03	  +1.0434232336484561E+01	  +1.0454232336484560E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3870000000000000E+03	  +1.0433671025950840E+01	  +1.0453671025950840E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3880000000000000E+03	  +1.0433109800986678E+01	  +1.0453109800986677E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3890000000000000E+03	  +1.0432548661880801E+01	  +1.0452548661880801E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3900000000000000E+03	  +1.0431987608921894E+01	  +1.0451987608921893E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3910000000000000E+03	  +1.0431426642398595E+01	  +1.0451426642398594E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3920000000000000E+03	  +1.0430865762599499E+01	  +1.0450865762599499E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3930000000000000E+03	  +1.0430304969813156E+01	  +1.0450304969813155E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3940000000000000E+03	  +1.0429744264328072E+01	  +1.0449744264328071E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3950000000000000E+03	  +1.0429183646432705E+01	  +1.0449183646432704E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3960000000000000E+03	  +1.0428623116415473E+01	  +1.0448623116415472E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.3970000000000000E+03	  +1.0428062674564746E+01	  +6.0199999999999996E+00	  -4.1631046224732765E-01	  +0.0000000000000000E+00	
  +1.3980000000000000E+03	  +1.0427502321168847E+01	  +6.0199999999999996E+00	  -3.2241878118784006E+00	  +0.0000000000000000E+00	
  +1.3990000000000000E+03	  +1.0426942056516056E+01	  +6.0199999999999996E+00	  -2.8081806982894792E+00	  +0.0000000000000000E+00	
  +1.4000000000000000E+03	  +1.0426381880894608E+01	  +1.0446381880894608E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4010000000000000E+03	  +1.0425821794592689E+01	  +1.0445821794592689E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4020000000000000E+03	  +1.0425261797898441E+01	  +1.0445261797898441E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4030000000000000E+03	  +1.0424701891099961E+01	  +1.0444701891099960E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4040000000000000E+03	  +1.0424142074485298E+01	  +1.0444142074485297E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4050000000000000E+03	  +1.0423582348342455E+01	  +1.0443582348342455E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4060000000000000E+03	  +1.0423022712959387E+01	  +1.0443022712959387E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4070000000000000E+03	  +1.0422463168624006E+01	  +1.0442463168624005E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4080000000000000E+03	  +1.0421903715624174E+01	  +1.0441903715624173E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4090000000000000E+03	  +1.0421344354247708E+01	  +1.0441344354247708E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4100000000000000E+03	  +1.0420785084782375E+01	  +1.0440785084782375E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4110000000000000E+03	  +1.0420225907515899E+01	  +1.0440225907515899E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4120000000000000E+03	  +1.0419666822735953E+01	  +1.0439666822735953E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4130000000000000E+03	  +1.0419107830730162E+01	  +1.0439107830730162E+01	  +2.3809523809524316E+00	  +0.0000000000000000E+00	
  +1.4140000000000000E+03	  +1.0418548931786107E+01	  +1.0438548931786107E+01	  +2.3809523809524316E+00	  +0.0000000000000000E+00	
  +1.4150000000000000E+03	  +1.0417990126191320E+01	  +1.0437990126191320E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4160000000000000E+03	  +1.0417431414233281E+01	  +1.0437431414233281E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4170000000000000E+03	  +1.0416872796199428E+01	  +1.0436872796199427E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4180000000000000E+03	  +1.0416314272377143E+01	  +1.0436314272377142E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4190000000000000E+03	  +1.0415755843053770E+01	  +1.0435755843053769E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4200000000000000E+03	  +1.0415197508516592E+01	  +1.0435197508516591E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4210000000000000E+03	  +1.0414639269052854E+01	  +1.0434639269052854E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4220000000000000E+03	  +1.0414081124949746E+01	  +1.0434081124949746E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4230000000000000E+03	  +1.0413523076494412E+01	  +6.0199999999999996E+00	  -1.9735280227927329E-01	  +0.0000000000000000E+00	
  +1.4240000000000000E+03	  +1.0412965123973944E+01	  +6.0199999999999996E+00	  -1.9737781121991957E-01	  +0.0000000000000000E+00	
  +1.4250000000000000E+03	  +1.0412407267675388E+01	  +1.0432407267675387E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4260000000000000E+03	  +1.0411849507885735E+01	  +1.0431849507885735E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4270000000000000E+03	  +1.0411291844891934E+01	  +1.0431291844891934E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4280000000000000E+03	  +1.0410734278980877E+01	  +1.0430734278980877E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4290000000000000E+03	  +1.0410176810439411E+01	  +1.0430176810439411E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4300000000000000E+03	  +1.0409619439554332E+01	  +1.0429619439554331E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4310000000000000E+03	  +1.0409062166612383E+01	  +1.0429062166612383E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4320000000000000E+03	  +1.0408504991900259E+01	  +1.0428504991900258E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4330000000000000E+03	  +1.0407947915704602E+01	  +1.0427947915704602E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4340000000000000E+03	  +1.0407390938312009E+01	  +1.0427390938312008E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4350000000000000E+03	  +1.0406834060009022E+01	  +1.0426834060009021E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4360000000000000E+03	  +1.0406277281082129E+01	  +1.0426277281082129E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4370000000000000E+03	  +1.0405720601817773E+01	  +1.0425720601817773E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4380000000000000E+03	  +1.0405164022502344E+01	  +1.0425164022502344E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4390000000000000E+03	  +1.0404607543422177E+01	  +1.0424607543422177E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4400000000000000E+03	  +1.0404051164863558E+01	  +1.0424051164863558E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4410000000000000E+03	  +1.0403494887112725E+01	  +1.0423494887112724E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4420000000000000E+03	  +1.0402938710455857E+01	  +1.0422938710455856E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4430000000000000E+03	  +1.0402382635179086E+01	  +1.0422382635179085E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4440000000000000E+03	  +1.0401826661568489E+01	  +1.0421826661568488E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4450000000000000E+03	  +1.0401270789910093E+01	  +1.0421270789910093E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4460000000000000E+03	  +1.0400715020489873E+01	  +1.0420715020489872E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4470000000000000E+03	  +1.0400159353593748E+01	  +1.0420159353593748E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4480000000000000E+03	  +1.0399603789507587E+01	  +1.0419603789507587E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4490000000000000E+03	  +1.0399048328517203E+01	  +1.0419048328517203E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4500000000000000E+03	  +1.0398492970908363E+01	  +1.0418492970908362E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4510000000000000E+03	  +1.0397937716966773E+01	  +1.0417937716966772E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4520000000000000E+03	  +1.0397382566978088E+01	  +1.0417382566978088E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4530000000000000E+03	  +1.0396827521227912E+01	  +1.0416827521227912E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
