 TIME                    	Electric                 	Cooling                  	Heating                  	Dehumidification         	
 HOURS              	kWh                 	kWh                 	kWh                 	kWh                 	
  +2.7000000000000000E+01	  +2.0013387649493728E+02	  +0.0000000000000000E+00	  +5.9637500000000000E+02	  +0.0000000000000000E+00	
  +2.8000000000000000E+01	  +2.0013387649493728E+02	  +0.0000000000000000E+00	  +5.9637500000000000E+02	  +0.0000000000000000E+00	
  +2.9000000000000000E+01	  +2.0013387649493728E+02	  +0.0000000000000000E+00	  +5.9637500000000000E+02	  +0.0000000000000000E+00	
  +3.0000000000000000E+01	  +2.0013387649493728E+02	  +0.0000000000000000E+00	  +5.9637500000000000E+02	  +0.0000000000000000E+00	
  +3.1000000000000000E+01	  +2.1862586532675550E+02	  +0.0000000000000000E+00	  +6.1986500000000001E+02	  +0.0000000000000000E+00	
  +3.2000000000000000E+01	  +2.1862586532675550E+02	  +0.0000000000000000E+00	  +6.4335500000000002E+02	  +0.0000000000000000E+00	
  +3.3000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4335500000000002E+02	  +0.0000000000000000E+00	
  +3.4000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4335500000000002E+02	  +0.0000000000000000E+00	
  +3.5000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4335500000000002E+02	  +0.0000000000000000E+00	
  +3.6000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4335500000000002E+02	  +0.0000000000000000E+00	
  +3.7000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4335500000000002E+02	  +0.0000000000000000E+00	
  +3.8000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4335500000000002E+02	  +0.0000000000000000E+00	
  +3.9000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4335500000000002E+02	  +0.0000000000000000E+00	
  +4.0000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4352999999999997E+02	  +0.0000000000000000E+00	
  +4.1000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4382999999999993E+02	  +0.0000000000000000E+00	
  +4.2000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4408499999999992E+02	  +0.0000000000000000E+00	
  +4.3000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4446499999999992E+02	  +0.0000000000000000E+00	
  +4.4000000000000000E+01	  +2.3965205235262633E+02	  +0.0000000000000000E+00	  +6.4499499999999989E+02	  +0.0000000000000000E+00	
  +4.5000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +6.4559499999999991E+02	  +0.0000000000000000E+00	
  +4.6000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +6.6385999999999990E+02	  +0.0000000000000000E+00	
  +4.7000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +7.4345999999999992E+02	  +0.0000000000000000E+00	
  +4.8000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +8.6703499999999997E+02	  +0.0000000000000000E+00	
  +4.9000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +9.9087500000000000E+02	  +0.0000000000000000E+00	
  +5.0000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +1.1147149999999999E+03	  +0.0000000000000000E+00	
  +5.1000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +1.2385549999999998E+03	  +0.0000000000000000E+00	
  +5.2000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +1.3623949999999998E+03	  +0.0000000000000000E+00	
  +5.3000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +1.4859699999999998E+03	  +0.0000000000000000E+00	
  +5.4000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +1.6063249999999998E+03	  +0.0000000000000000E+00	
  +5.5000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +1.7204449999999997E+03	  +0.0000000000000000E+00	
  +5.6000000000000000E+01	  +2.6067841881717067E+02	  +0.0000000000000000E+00	  +1.7941999999999998E+03	  +0.0000000000000000E+00	
  +5.7000000000000000E+01	  +2.8170496629724255E+02	  +0.0000000000000000E+00	  +1.8125349999999999E+03	  +0.0000000000000000E+00	
  +5.8000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8125349999999999E+03	  +0.0000000000000000E+00	
  +5.9000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8125349999999999E+03	  +0.0000000000000000E+00	
  +6.0000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8125349999999999E+03	  +0.0000000000000000E+00	
  +6.1000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8125349999999999E+03	  +0.0000000000000000E+00	
  +6.2000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8125349999999999E+03	  +0.0000000000000000E+00	
  +6.3000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8125349999999999E+03	  +0.0000000000000000E+00	
  +6.4000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8125349999999999E+03	  +0.0000000000000000E+00	
  +6.5000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8126199999999999E+03	  +0.0000000000000000E+00	
  +6.6000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8127049999999999E+03	  +0.0000000000000000E+00	
  +6.7000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8127049999999999E+03	  +0.0000000000000000E+00	
  +6.8000000000000000E+01	  +3.0019429994336491E+02	  +0.0000000000000000E+00	  +1.8127049999999999E+03	  +0.0000000000000000E+00	
  +6.9000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8127049999999999E+03	  +0.0000000000000000E+00	
  +7.0000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8127849999999999E+03	  +0.0000000000000000E+00	
  +7.1000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8128649999999998E+03	  +0.0000000000000000E+00	
  +7.2000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8128649999999998E+03	  +0.0000000000000000E+00	
  +7.3000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8128649999999998E+03	  +0.0000000000000000E+00	
  +7.4000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8128649999999998E+03	  +0.0000000000000000E+00	
  +7.5000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8128649999999998E+03	  +0.0000000000000000E+00	
  +7.6000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8128649999999998E+03	  +0.0000000000000000E+00	
  +7.7000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8128649999999998E+03	  +0.0000000000000000E+00	
  +7.8000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8251899999999998E+03	  +0.0000000000000000E+00	
  +7.9000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.8942549999999999E+03	  +0.0000000000000000E+00	
  +8.0000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.9509949999999999E+03	  +0.0000000000000000E+00	
  +8.1000000000000000E+01	  +3.2122103000546730E+02	  +0.0000000000000000E+00	  +1.9509949999999999E+03	  +0.0000000000000000E+00	
  +8.2000000000000000E+01	  +3.4224795962038195E+02	  +0.0000000000000000E+00	  +1.9509949999999999E+03	  +0.0000000000000000E+00	
  +8.3000000000000000E+01	  +3.4224795962038195E+02	  +0.0000000000000000E+00	  +1.9509949999999999E+03	  +0.0000000000000000E+00	
  +8.4000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9509949999999999E+03	  +0.0000000000000000E+00	
  +8.5000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9509949999999999E+03	  +0.0000000000000000E+00	
  +8.6000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9509949999999999E+03	  +0.0000000000000000E+00	
  +8.7000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9509949999999999E+03	  +0.0000000000000000E+00	
  +8.8000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9511299999999999E+03	  +0.0000000000000000E+00	
  +8.9000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9514099999999999E+03	  +0.0000000000000000E+00	
  +9.0000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9516199999999999E+03	  +0.0000000000000000E+00	
  +9.1000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9517600000000000E+03	  +0.0000000000000000E+00	
  +9.2000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9519549999999999E+03	  +0.0000000000000000E+00	
  +9.3000000000000000E+01	  +3.6073469236284285E+02	  +0.0000000000000000E+00	  +1.9521899999999998E+03	  +0.0000000000000000E+00	
  +9.4000000000000000E+01	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +1.9523049999999998E+03	  +0.0000000000000000E+00	
  +9.5000000000000000E+01	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +1.9523049999999998E+03	  +0.0000000000000000E+00	
  +9.6000000000000000E+01	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +1.9523049999999998E+03	  +0.0000000000000000E+00	
  +9.7000000000000000E+01	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +1.9523049999999998E+03	  +0.0000000000000000E+00	
  +9.8000000000000000E+01	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +1.9523049999999998E+03	  +0.0000000000000000E+00	
  +9.9000000000000000E+01	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +1.9714149999999997E+03	  +0.0000000000000000E+00	
  +1.0000000000000000E+02	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +2.0559299999999998E+03	  +0.0000000000000000E+00	
  +1.0100000000000000E+02	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +2.1872799999999997E+03	  +0.0000000000000000E+00	
  +1.0200000000000000E+02	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +2.3156650000000000E+03	  +0.0000000000000000E+00	
  +1.0300000000000000E+02	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +2.4359800000000000E+03	  +0.0000000000000000E+00	
  +1.0400000000000000E+02	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +2.4938550000000000E+03	  +0.0000000000000000E+00	
  +1.0500000000000000E+02	  +3.8176180778958371E+02	  +0.0000000000000000E+00	  +2.4938550000000000E+03	  +0.0000000000000000E+00	
  +1.0600000000000000E+02	  +4.0278911056200855E+02	  +0.0000000000000000E+00	  +2.4938550000000000E+03	  +0.0000000000000000E+00	
  +1.0700000000000000E+02	  +4.0278911056200855E+02	  +0.0000000000000000E+00	  +2.4938550000000000E+03	  +0.0000000000000000E+00	
  +1.0800000000000000E+02	  +4.0278911056200855E+02	  +0.0000000000000000E+00	  +2.4938550000000000E+03	  +0.0000000000000000E+00	
  +1.0900000000000000E+02	  +4.0278911056200855E+02	  +0.0000000000000000E+00	  +2.4938550000000000E+03	  +0.0000000000000000E+00	
  +1.1000000000000000E+02	  +4.2127320014348692E+02	  +0.0000000000000000E+00	  +2.4938550000000000E+03	  +0.0000000000000000E+00	
  +1.1100000000000000E+02	  +4.2127320014348692E+02	  +0.0000000000000000E+00	  +2.4938550000000000E+03	  +0.0000000000000000E+00	
  +1.1200000000000000E+02	  +4.2127320014348692E+02	  +0.0000000000000000E+00	  +2.4939850000000001E+03	  +0.0000000000000000E+00	
  +1.1300000000000000E+02	  +4.2127320014348692E+02	  +0.0000000000000000E+00	  +2.4942650000000003E+03	  +0.0000000000000000E+00	
  +1.1400000000000000E+02	  +4.2127320014348692E+02	  +0.0000000000000000E+00	  +2.4944900000000002E+03	  +0.0000000000000000E+00	
  +1.1500000000000000E+02	  +4.2127320014348692E+02	  +0.0000000000000000E+00	  +2.4946600000000003E+03	  +0.0000000000000000E+00	
  +1.1600000000000000E+02	  +4.2127320014348692E+02	  +0.0000000000000000E+00	  +2.4948800000000001E+03	  +0.0000000000000000E+00	
  +1.1700000000000000E+02	  +4.2127320014348692E+02	  +0.0000000000000000E+00	  +2.4951050000000000E+03	  +0.0000000000000000E+00	
  +1.1800000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +2.4952049999999999E+03	  +0.0000000000000000E+00	
  +1.1900000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +2.4952049999999999E+03	  +0.0000000000000000E+00	
  +1.2000000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +2.4952049999999999E+03	  +0.0000000000000000E+00	
  +1.2100000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +2.4952049999999999E+03	  +0.0000000000000000E+00	
  +1.2200000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +2.5395949999999998E+03	  +0.0000000000000000E+00	
  +1.2300000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +2.6499299999999998E+03	  +0.0000000000000000E+00	
  +1.2400000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +2.7826199999999999E+03	  +0.0000000000000000E+00	
  +1.2500000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +2.9171849999999999E+03	  +0.0000000000000000E+00	
  +1.2600000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +3.0499150000000000E+03	  +0.0000000000000000E+00	
  +1.2700000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +3.1762399999999998E+03	  +0.0000000000000000E+00	
  +1.2800000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +3.2376549999999997E+03	  +0.0000000000000000E+00	
  +1.2900000000000000E+02	  +4.4230069178462918E+02	  +0.0000000000000000E+00	  +3.2376549999999997E+03	  +0.0000000000000000E+00	
  +1.3000000000000000E+02	  +4.6332837380658185E+02	  +0.0000000000000000E+00	  +3.2376549999999997E+03	  +0.0000000000000000E+00	
  +1.3100000000000000E+02	  +4.6332837380658185E+02	  +0.0000000000000000E+00	  +3.2376549999999997E+03	  +0.0000000000000000E+00	
  +1.3200000000000000E+02	  +4.6332837380658185E+02	  +0.0000000000000000E+00	  +3.2376549999999997E+03	  +0.0000000000000000E+00	
  +1.3300000000000000E+02	  +4.6332837380658185E+02	  +0.0000000000000000E+00	  +3.2376549999999997E+03	  +0.0000000000000000E+00	
  +1.3400000000000000E+02	  +4.6332837380658185E+02	  +0.0000000000000000E+00	  +3.2376549999999997E+03	  +0.0000000000000000E+00	
  +1.3500000000000000E+02	  +4.6332837380658185E+02	  +0.0000000000000000E+00	  +3.2376549999999997E+03	  +0.0000000000000000E+00	
  +1.3600000000000000E+02	  +4.8180977894158491E+02	  +0.0000000000000000E+00	  +3.2378799999999997E+03	  +0.0000000000000000E+00	
  +1.3700000000000000E+02	  +4.8180977894158491E+02	  +0.0000000000000000E+00	  +3.2383099999999995E+03	  +0.0000000000000000E+00	
  +1.3800000000000000E+02	  +4.8180977894158491E+02	  +0.0000000000000000E+00	  +3.2386799999999994E+03	  +0.0000000000000000E+00	
  +1.3900000000000000E+02	  +4.8180977894158491E+02	  +0.0000000000000000E+00	  +3.2390149999999994E+03	  +0.0000000000000000E+00	
  +1.4000000000000000E+02	  +4.8180977894158491E+02	  +0.0000000000000000E+00	  +3.2393599999999992E+03	  +0.0000000000000000E+00	
  +1.4100000000000000E+02	  +4.8180977894158491E+02	  +0.0000000000000000E+00	  +3.2396699999999992E+03	  +0.0000000000000000E+00	
  +1.4200000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +3.2778299999999990E+03	  +0.0000000000000000E+00	
  +1.4300000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +3.3596599999999989E+03	  +0.0000000000000000E+00	
  +1.4400000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +3.4680699999999988E+03	  +0.0000000000000000E+00	
  +1.4500000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +3.5972799999999988E+03	  +0.0000000000000000E+00	
  +1.4600000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +3.7264899999999989E+03	  +0.0000000000000000E+00	
  +1.4700000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +3.8554299999999989E+03	  +0.0000000000000000E+00	
  +1.4800000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +3.9840999999999990E+03	  +0.0000000000000000E+00	
  +1.4900000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +4.1124999999999991E+03	  +0.0000000000000000E+00	
  +1.5000000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +4.2348899999999994E+03	  +0.0000000000000000E+00	
  +1.5100000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +4.3463299999999990E+03	  +0.0000000000000000E+00	
  +1.5200000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +4.3994449999999988E+03	  +0.0000000000000000E+00	
  +1.5300000000000000E+02	  +5.0283765284538453E+02	  +0.0000000000000000E+00	  +4.3994449999999988E+03	  +0.0000000000000000E+00	
  +1.5400000000000000E+02	  +5.2386572012089505E+02	  +0.0000000000000000E+00	  +4.3994449999999988E+03	  +0.0000000000000000E+00	
  +1.5500000000000000E+02	  +5.2386572012089505E+02	  +0.0000000000000000E+00	  +4.3994449999999988E+03	  +0.0000000000000000E+00	
  +1.5600000000000000E+02	  +5.2386572012089505E+02	  +0.0000000000000000E+00	  +4.3994449999999988E+03	  +0.0000000000000000E+00	
  +1.5700000000000000E+02	  +5.2386572012089505E+02	  +0.0000000000000000E+00	  +4.3994449999999988E+03	  +0.0000000000000000E+00	
  +1.5800000000000000E+02	  +5.2386572012089505E+02	  +0.0000000000000000E+00	  +4.3994449999999988E+03	  +0.0000000000000000E+00	
  +1.5900000000000000E+02	  +5.2386572012089505E+02	  +0.0000000000000000E+00	  +4.3994449999999988E+03	  +0.0000000000000000E+00	
  +1.6000000000000000E+02	  +5.2386572012089505E+02	  +0.0000000000000000E+00	  +4.3995949999999984E+03	  +0.0000000000000000E+00	
  +1.6100000000000000E+02	  +5.2386572012089505E+02	  +0.0000000000000000E+00	  +4.3998899999999985E+03	  +0.0000000000000000E+00	
  +1.6200000000000000E+02	  +5.4234440050973626E+02	  +0.0000000000000000E+00	  +4.4000349999999989E+03	  +0.0000000000000000E+00	
  +1.6300000000000000E+02	  +5.4234440050973626E+02	  +0.0000000000000000E+00	  +4.4000349999999989E+03	  +0.0000000000000000E+00	
  +1.6400000000000000E+02	  +5.4234440050973626E+02	  +0.0000000000000000E+00	  +4.4000349999999989E+03	  +0.0000000000000000E+00	
  +1.6500000000000000E+02	  +5.4234440050973626E+02	  +0.0000000000000000E+00	  +4.4001449999999986E+03	  +0.0000000000000000E+00	
  +1.6600000000000000E+02	  +5.4234440050973626E+02	  +0.0000000000000000E+00	  +4.4002549999999983E+03	  +0.0000000000000000E+00	
  +1.6700000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +4.4002549999999983E+03	  +0.0000000000000000E+00	
  +1.6800000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +4.4002549999999983E+03	  +0.0000000000000000E+00	
  +1.6900000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +4.4293249999999980E+03	  +0.0000000000000000E+00	
  +1.7000000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +4.5270199999999977E+03	  +0.0000000000000000E+00	
  +1.7100000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +4.6656099999999979E+03	  +0.0000000000000000E+00	
  +1.7200000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +4.8068799999999983E+03	  +0.0000000000000000E+00	
  +1.7300000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +4.9505599999999986E+03	  +0.0000000000000000E+00	
  +1.7400000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +5.0927849999999989E+03	  +0.0000000000000000E+00	
  +1.7500000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +5.2287499999999991E+03	  +0.0000000000000000E+00	
  +1.7600000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +5.2948649999999989E+03	  +0.0000000000000000E+00	
  +1.7700000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +5.2948649999999989E+03	  +0.0000000000000000E+00	
  +1.7800000000000000E+02	  +5.6337267893944124E+02	  +0.0000000000000000E+00	  +5.2948649999999989E+03	  +0.0000000000000000E+00	
  +1.7900000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2948649999999989E+03	  +0.0000000000000000E+00	
  +1.8000000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2948649999999989E+03	  +0.0000000000000000E+00	
  +1.8100000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2948649999999989E+03	  +0.0000000000000000E+00	
  +1.8200000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2948649999999989E+03	  +0.0000000000000000E+00	
  +1.8300000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2948649999999989E+03	  +0.0000000000000000E+00	
  +1.8400000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2950699999999988E+03	  +0.0000000000000000E+00	
  +1.8500000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2954899999999989E+03	  +0.0000000000000000E+00	
  +1.8600000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2957049999999990E+03	  +0.0000000000000000E+00	
  +1.8700000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2957949999999992E+03	  +0.0000000000000000E+00	
  +1.8800000000000000E+02	  +5.8440115380834834E+02	  +0.0000000000000000E+00	  +5.2960599999999995E+03	  +0.0000000000000000E+00	
  +1.8900000000000000E+02	  +6.0287696307008218E+02	  +0.0000000000000000E+00	  +5.2963949999999995E+03	  +0.0000000000000000E+00	
  +1.9000000000000000E+02	  +6.0287696307008218E+02	  +0.0000000000000000E+00	  +5.2965549999999994E+03	  +0.0000000000000000E+00	
  +1.9100000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +5.2965549999999994E+03	  +0.0000000000000000E+00	
  +1.9200000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +5.2965549999999994E+03	  +0.0000000000000000E+00	
  +1.9300000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +5.3185499999999993E+03	  +0.0000000000000000E+00	
  +1.9400000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +5.4155999999999995E+03	  +0.0000000000000000E+00	
  +1.9500000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +5.5665149999999994E+03	  +0.0000000000000000E+00	
  +1.9600000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +5.7190399999999991E+03	  +0.0000000000000000E+00	
  +1.9700000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +5.8731749999999993E+03	  +0.0000000000000000E+00	
  +1.9800000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +6.0277099999999991E+03	  +0.0000000000000000E+00	
  +1.9900000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +6.1798049999999994E+03	  +0.0000000000000000E+00	
  +2.0000000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +6.2548349999999991E+03	  +0.0000000000000000E+00	
  +2.0100000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +6.2548349999999991E+03	  +0.0000000000000000E+00	
  +2.0200000000000000E+02	  +6.2390563583287530E+02	  +0.0000000000000000E+00	  +6.2548349999999991E+03	  +0.0000000000000000E+00	
  +2.0300000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.2548349999999991E+03	  +0.0000000000000000E+00	
  +2.0400000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.2548349999999991E+03	  +0.0000000000000000E+00	
  +2.0500000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.2548349999999991E+03	  +0.0000000000000000E+00	
  +2.0600000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.2548349999999991E+03	  +0.0000000000000000E+00	
  +2.0700000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.2548349999999991E+03	  +0.0000000000000000E+00	
  +2.0800000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.2550599999999995E+03	  +0.0000000000000000E+00	
  +2.0900000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.2935849999999991E+03	  +0.0000000000000000E+00	
  +2.1000000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.3503849999999993E+03	  +0.0000000000000000E+00	
  +2.1100000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.3688849999999993E+03	  +0.0000000000000000E+00	
  +2.1200000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.3688849999999993E+03	  +0.0000000000000000E+00	
  +2.1300000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.3703349999999991E+03	  +0.0000000000000000E+00	
  +2.1400000000000000E+02	  +6.4493450793259149E+02	  +0.0000000000000000E+00	  +6.4058299999999990E+03	  +0.0000000000000000E+00	
  +2.1500000000000000E+02	  +6.6340751340781947E+02	  +0.0000000000000000E+00	  +6.5079599999999991E+03	  +0.0000000000000000E+00	
  +2.1600000000000000E+02	  +6.6340751340781947E+02	  +0.0000000000000000E+00	  +6.6446699999999992E+03	  +0.0000000000000000E+00	
  +2.1700000000000000E+02	  +6.6340751340781947E+02	  +0.0000000000000000E+00	  +6.7827249999999995E+03	  +0.0000000000000000E+00	
  +2.1800000000000000E+02	  +6.6340751340781947E+02	  +0.0000000000000000E+00	  +6.9221199999999999E+03	  +0.0000000000000000E+00	
  +2.1900000000000000E+02	  +6.6340751340781947E+02	  +0.0000000000000000E+00	  +7.0623149999999996E+03	  +0.0000000000000000E+00	
  +2.2000000000000000E+02	  +6.6340751340781947E+02	  +0.0000000000000000E+00	  +7.2030450000000001E+03	  +0.0000000000000000E+00	
  +2.2100000000000000E+02	  +6.6340751340781947E+02	  +0.0000000000000000E+00	  +7.3443150000000005E+03	  +0.0000000000000000E+00	
  +2.2200000000000000E+02	  +6.6340751340781947E+02	  +0.0000000000000000E+00	  +7.4829850000000006E+03	  +0.0000000000000000E+00	
